 ,Folio,datenpunkt_id,typ,name,rolle,anmerkung
UAKUG/NIM_137,15-1,,person,"Falcon, Bruni",sänger:in,
UAKUG/NIM_137,15-1,,person,"Hotter, Hans",sänger:in,
UAKUG/NIM_137,15-1,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,15-2,,person,"Witte, Erich",sänger:in,
UAKUG/NIM_137,15-2,,person,"von Hosvay, Maria",sänger:in,
UAKUG/NIM_137,15-2,,person,"Neidlinger, Gustav",sänger:in,
UAKUG/NIM_137,15-2,,person,"Kuën, Paul",sänger:in,
UAKUG/NIM_137,15-2,,person,"Zimmermann, Erika",sänger:in,
UAKUG/NIM_137,15-2,,person,"Plümacher, Hetty",sänger:in,
UAKUG/NIM_137,15-2,,person,"Litz, Gisela",sänger:in,
UAKUG/NIM_137,15-2,,person,"Keilberth, Joseph",dirigent:in,
UAKUG/NIM_137,15-1,,rolle,Froh,auftritt,
UAKUG/NIM_137,15-1,,rolle,Donner,auftritt,
UAKUG/NIM_137,15-1,,rolle,Freia,auftritt,
UAKUG/NIM_137,15-1,,rolle,Wotan,auftritt,
UAKUG/NIM_137,15-1,,rolle,Fricka,auftritt,
UAKUG/NIM_137,15-2,,rolle,Loge,auftritt,
UAKUG/NIM_137,15-2,,rolle,Erda,auftritt,
UAKUG/NIM_137,15-2,,rolle,Fafner,auftritt,
UAKUG/NIM_137,15-2,,rolle,Fasolt,auftritt,
UAKUG/NIM_137,15-2,,rolle,Mime,auftritt,
UAKUG/NIM_137,15-2,,rolle,Alberich,auftritt,
UAKUG/NIM_137,15-2,,rolle,Rheintöchter,auftritt,
UAKUG/NIM_137,15-1,,Datum,1953-07-26,erscheinungsdatum,
UAKUG/NIM_137,15-1,,Datum,1953-07-25,Aufführung,
UAKUG/NIM_137,15-1,,ort,Bayreuth,auffuehrungsort,
UAKUG/NIM_137,15-1,,institution,Bayreuther Festspiele,rahmenveranstaltung,
UAKUG/NIM_137,15-1,,institution,Bayreuther Tagblatt,herausgeber:in,
UAKUG/NIM_137,15-1,,werk,Das Rheingold,Aufführung,
UAKUG/NIM_137,15_3,,person,"Hotter, Hans",sänger:in,
UAKUG/NIM_137,15_3,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_137,15_3,,person,"Mödl, Martha",sänger:in,
UAKUG/NIM_137,15_3,,person,"Vinay, Ramon",sänger:in,
UAKUG/NIM_137,15_3,,person,"Resnik, Regina",sänger:in,
UAKUG/NIM_137,15_3,,person,"Greindl, Josef",sänger:in,
UAKUG/NIM_137,15_3,,person,"Friedland, Brünnhild",sänger:in,
UAKUG/NIM_137,15_3,,person,"Falcon, Bruni",sänger:in,
UAKUG/NIM_137,15_3,,person,"Sorrell, Ilse",sänger:in,
UAKUG/NIM_137,15_3,,person,"von Hosvay, Maria",sänger:in,
UAKUG/NIM_137,15_3,,person,"Thomamüller, Liselotte",sänger:in,
UAKUG/NIM_137,15_3,,person,"Litz, Gisela",sänger:in,
UAKUG/NIM_137,15_3,,person,"Plate, Sybilla",sänger:in,
UAKUG/NIM_137,15_3,,person,"Schubert, Erika",sänger:in,
UAKUG/NIM_137,15_3,,person,"Keilberth, Joseph",dirigent:in,
UAKUG/NIM_137,15_3,,person,"Wagner, Wieland",regisseur:in,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Wotan, Hans Hotter",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Fricka, Ira Malaniuk",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Brünnhilde, Mödl, Martha",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Siegmund, Ramon Vinay",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Sieglinde, Regina Resnik",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Hunding, Josef Greindl",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Gerhilde, Brünnhilde Friedland",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Ortlinde, Bruni Falcon",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Waltraute, Ilse Sorrell",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Schwertleite, Maria von Hosvay",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Helmwige, Liselotte Thomamüller",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Siegrune, Gisela Litz",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Grimgerde, Sybille Plate",auftritt,
UAKUG/NIM_137,15_3,,"rolle, Vorname Nachname Sänger*in","Roßweiße, Erika Schubert",auftritt,
UAKUG/NIM_137,15_3,,person,"Beethoven, Ludwig van",Komponist:in,
UAKUG/NIM_137,15_3,,Datum,1953-07-26,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-07-27,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-07-29,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-07-30,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-01,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-02,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-04,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-05,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-08,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-09,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-10,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-12,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-13,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-15,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-16,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-18,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-19,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-21,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-22,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-23,Aufführung,
UAKUG/NIM_137,15_3,,Datum,1953-08-11,Aufführung,
UAKUG/NIM_137,15_3,,ort,Bayreuth,Aufführung,
UAKUG/NIM_137,15_3,,werk,Der Ring des Nibelungen,Aufführung,
UAKUG/NIM_137,15_3,,werk,Walküre,Aufführung,
UAKUG/NIM_137,15_3,,werk,Siegfried,Aufführung,
UAKUG/NIM_137,15_3,,werk,Götterdämmerung,Aufführung,
UAKUG/NIM_137,15_3,,werk,Tristan und Isolde,Aufführung,
UAKUG/NIM_137,15_3,,werk,Lohengrin,Aufführung,
UAKUG/NIM_137,15_3,,werk,Parsifal,Aufführung,
UAKUG/NIM_137,15_3,,werk,Lohengrin,Aufführung,
UAKUG/NIM_137,15_3,,werk,Das Rheingold,Aufführung,
UAKUG/NIM_137,15_3,,werk,9. Symphonie,auftritt,
UAKUG/NIM_137,15_3,,rolle,Wotan,auftritt,
UAKUG/NIM_137,15_3,,rolle,Fricka,auftritt,
UAKUG/NIM_137,15_3,,rolle,Brünnhilde,auftritt,
UAKUG/NIM_137,15_3,,rolle,Siegmund,auftritt,
UAKUG/NIM_137,15_3,,rolle,Sieglinde,auftritt,
UAKUG/NIM_137,15_3,,rolle,Hunding,auftritt,
UAKUG/NIM_137,15_3,,rolle,Gerhilde,auftritt,
UAKUG/NIM_137,15_3,,rolle,Ortlinde,auftritt,
UAKUG/NIM_137,15_3,,rolle,Waltraute,auftritt,
UAKUG/NIM_137,15_3,,rolle,Schwertleite,auftritt,
UAKUG/NIM_137,15_3,,rolle,Helmwige,auftritt,
UAKUG/NIM_137,15_3,,rolle,Siegrune,auftritt,
UAKUG/NIM_137,15_3,,rolle,Grimgerde,auftritt,
UAKUG/NIM_137,15_3,,rolle,Roßweiße,auftritt,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
UAKUG/NIM_137,,,,,,
