 ,Folio,datenpunkt_id,typ,name,rolle,anmerkung
UAKUG/NIM_005,20,,ort,Salzburg,erwähnt,
UAKUG/NIM_005,20,,,Vertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-06-12,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-06-16,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-06-26,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-07-07,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-08-03,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-08-09,erwähnt,
UAKUG/NIM_005,20,,ereignis,Proben,erwähnt,
UAKUG/NIM_005,20,,werk,Ägyptische Helena,erwähnt,
UAKUG/NIM_005,20,,rolle,Muschel,erwähnt,
UAKUG/NIM_005,20,,institution,Münchner Festspiele,erwähnt,
UAKUG/NIM_005,20,,,Gastvertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-08-10,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-09-09,erwähnt,
UAKUG/NIM_005,20,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,20,,institution,Münchner Festspiele,erwähnt,
UAKUG/NIM_005,20,,ort,München,erwähnt,
UAKUG/NIM_005,20,,,Gastvertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-09-01,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-08-31,erwähnt,
UAKUG/NIM_005,20,,rolle,Opernsängerin,erwähnt,
UAKUG/NIM_005,20,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,20,,ort,München,erwähnt,
UAKUG/NIM_005,20,,,Dienstvertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-09-10,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-09-22,erwähnt,
UAKUG/NIM_005,20,,rolle,Eboli,erwähnt,
UAKUG/NIM_005,20,,werk,Don Carlos,erwähnt,
UAKUG/NIM_005,20,,institution,Staatsoper Wien,erwähnt,
UAKUG/NIM_005,20,,ort,Wien,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-09-20,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-08-31,erwähnt,
UAKUG/NIM_005,20,,rolle,Solosängerin,erwähnt,
UAKUG/NIM_005,20,,institution,Staatsoper Wien,erwähnt,
UAKUG/NIM_005,20,,,Vertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-11-01,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-11-06,erwähnt,
UAKUG/NIM_005,20,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,20,,person,Mozart,erwähnt,
UAKUG/NIM_005,20,,werk,Requiem,erwähnt,
UAKUG/NIM_005,20,,ereignis,Aufnahmen,erwähnt,
UAKUG/NIM_005,20,,institution,Philips,erwähnt,
UAKUG/NIM_005,20,,ort,Wien,erwähnt,
UAKUG/NIM_005,20,,,Bestätigung,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-11-10,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-11-11,erwähnt,
UAKUG/NIM_005,20,,ereignis,Konzert,erwähnt,
UAKUG/NIM_005,20,,werk,Kindertotenlieder,erwähnt,
UAKUG/NIM_005,20,,institution,Österreichischer Rundfunk,erwähnt,
UAKUG/NIM_005,20,,ort,Wien,erwähnt,
UAKUG/NIM_005,20,,,Bestätigung,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-11-17,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-11-19,erwähnt,
UAKUG/NIM_005,20,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,20,,werk,Stabat Mater,erwähnt,
UAKUG/NIM_005,20,,person,Rossini,erwähnt,
UAKUG/NIM_005,20,,institution,Musikverein Steiermark,erwähnt,
UAKUG/NIM_005,20,,ort,Graz,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-11-19,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-11-22,erwähnt,
UAKUG/NIM_005,20,,rolle,Amneris,erwähnt,
UAKUG/NIM_005,20,,werk,Aida,erwähnt,
UAKUG/NIM_005,20,,institution,Opernhaus Graz,erwähnt,
UAKUG/NIM_005,20,,ort,Graz,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-11-23,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-11-30,erwähnt,
UAKUG/NIM_005,20,,rolle,Dorabella,erwähnt,
UAKUG/NIM_005,20,,werk,Cosi Fan Tutte,erwähnt,
UAKUG/NIM_005,20,,ereignis,Aufnahmen,erwähnt,
UAKUG/NIM_005,20,,institution,Philips,erwähnt,
UAKUG/NIM_005,20,,ort,Wien,erwähnt,
UAKUG/NIM_005,20,,,Bestätigung,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-12-02,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-12-03,erwähnt,
UAKUG/NIM_005,20,,ereignis,Konzert,erwähnt,
UAKUG/NIM_005,20,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,20,,ort,Straßburg,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-12-09,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-12-14,erwähnt,
UAKUG/NIM_005,20,,rolle,Dorabella,erwähnt,
UAKUG/NIM_005,20,,werk,Cosi Fan Tutte,erwähnt,
UAKUG/NIM_005,20,,institution,Societé Romande de Spectacles à Geneve,erwähnt,
UAKUG/NIM_005,20,,ort,Geneve,erwähnt,
UAKUG/NIM_005,20,,,Vertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-12-26,erwähnt,
UAKUG/NIM_005,20,,Datum,1956-12-30,erwähnt,
UAKUG/NIM_005,20,,rolle,Orpheus,erwähnt,
UAKUG/NIM_005,20,,ereignis,Aufnahmen,erwähnt,
UAKUG/NIM_005,20,,institution,Norddeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,20,,ort,Hamburg,erwähnt,
UAKUG/NIM_005,20,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-01-01,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-01-02,erwähnt,
UAKUG/NIM_005,20,,rolle,Eboli,erwähnt,
UAKUG/NIM_005,20,,werk,Don Carlos,erwähnt,
UAKUG/NIM_005,20,,institution,Staatstheater Stuttgart,erwähnt,
UAKUG/NIM_005,20,,ort,Stuttgart,erwähnt,
UAKUG/NIM_005,20,,,Bestätigung,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-01-10,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-01-11,erwähnt,
UAKUG/NIM_005,20,,rolle,Eboli,erwähnt,
UAKUG/NIM_005,20,,werk,Don Carlos,erwähnt,
UAKUG/NIM_005,20,,institution,Staatsoper Hamburg,erwähnt,
UAKUG/NIM_005,20,,ort,Hamburg,erwähnt,
UAKUG/NIM_005,20,,,Bestätigung,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-01-23,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-02-04,erwähnt,
UAKUG/NIM_005,20,,rolle,Fricka,erwähnt,
UAKUG/NIM_005,20,,werk,Walküre,erwähnt,
UAKUG/NIM_005,20,,institution,Teatro dell Opera,erwähnt,
UAKUG/NIM_005,20,,ort,Roma,erwähnt,
UAKUG/NIM_005,20,,,Vertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-02-26,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-03-13,erwähnt,
UAKUG/NIM_005,20,,werk,Rosenkavalier,erwähnt,
UAKUG/NIM_005,20,,rolle,Cherubin,erwähnt,
UAKUG/NIM_005,20,,werk,Figaro,erwähnt,
UAKUG/NIM_005,20,,institution,Opera de Monte Carlo,erwähnt,
UAKUG/NIM_005,20,,ort,Monte Carlo,erwähnt,
UAKUG/NIM_005,20,,,Vertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-03-15,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-04-07,erwähnt,
UAKUG/NIM_005,20,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,20,,werk,Tristan,erwähnt,
UAKUG/NIM_005,20,,institution,Teatro Alla Scala,erwähnt,
UAKUG/NIM_005,20,,ort,Milano,erwähnt,
UAKUG/NIM_005,20,,,Vertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-04-26,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-04-28,erwähnt,
UAKUG/NIM_005,20,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,20,,ereignis,Tage Zeitgenössischer Musik,erwähnt,
UAKUG/NIM_005,20,,institution,Süddeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,20,,ort,Stuttgart,erwähnt,
UAKUG/NIM_005,20,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-05-07,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-05-27,erwähnt,
UAKUG/NIM_005,20,,werk,Ring des Nibelungen,erwähnt,
UAKUG/NIM_005,20,,rolle,Fricka,erwähnt,
UAKUG/NIM_005,20,,rolle,Waltraute,erwähnt,
UAKUG/NIM_005,20,,institution,Reunion des Theatres Lyriques Nationaux Paris,erwähnt,
UAKUG/NIM_005,20,,ort,Paris,erwähnt,
UAKUG/NIM_005,20,,,Qittung der bezogenen Gage,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-06-06,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-06-07,erwähnt,
UAKUG/NIM_005,20,,werk,Carmen,erwähnt,
UAKUG/NIM_005,20,,institution,Staatstheater Stuttgart,erwähnt,
UAKUG/NIM_005,20,,ort,Stuttgart,erwähnt,
UAKUG/NIM_005,20,,,Bestätigung,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-06-13,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-06-15,erwähnt,
UAKUG/NIM_005,20,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,20,,werk,Tristan,erwähnt,
UAKUG/NIM_005,20,,institution,Städtisches Theater Mainz,erwähnt,
UAKUG/NIM_005,20,,ort,Mainz,erwähnt,
UAKUG/NIM_005,20,,,Bestätigung,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-08-11,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-09-10,erwähnt,
UAKUG/NIM_005,20,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,20,,institution,Münchner Festspiele,erwähnt,
UAKUG/NIM_005,20,,,Gastvertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-09-01,erwähnt,
UAKUG/NIM_005,20,,Datum,1958-08-31,erwähnt,
UAKUG/NIM_005,20,,rolle,Opernsängerin,erwähnt,
UAKUG/NIM_005,20,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,20,,ort,München,erwähnt,
UAKUG/NIM_005,20,,,Dienstvertrag,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-09-01,erwähnt,
UAKUG/NIM_005,20,,Datum,1957-10-31,erwähnt,
UAKUG/NIM_005,20,,rolle,Nancy,erwähnt,
UAKUG/NIM_005,20,,werk,Martha,erwähnt,
UAKUG/NIM_005,20,,institution,Volksoper Wien,erwähnt,
UAKUG/NIM_005,20,,ort,Wien,erwähnt,
UAKUG/NIM_005,20,,,Vertrag,erwähnt,
UAKUG/NIM_005,21,,Datum,1957-11-08,erwähnt,
UAKUG/NIM_005,21,,Datum,1957-11-11,erwähnt,
UAKUG/NIM_005,21,,person,Hindemith,erwähnt,
UAKUG/NIM_005,21,,werk,Requiem,erwähnt,
UAKUG/NIM_005,21,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,21,,institution,Radio-Symphonie-Orchester Berlin,erwähnt,
UAKUG/NIM_005,21,,,Abschlussschein,erwähnt,
UAKUG/NIM_005,21,,Datum,1957-11-15,erwähnt,
UAKUG/NIM_005,21,,Datum,1957-11-18,erwähnt,
UAKUG/NIM_005,21,,werk,Requiem,erwähnt,
UAKUG/NIM_005,21,,person,Verdi,erwähnt,
UAKUG/NIM_005,21,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,21,,institution,Musikverein Steiermark,erwähnt,
UAKUG/NIM_005,21,,ort,Graz,erwähnt,
UAKUG/NIM_005,21,,,Bestätigung,erwähnt,
UAKUG/NIM_005,21,,Datum,1957-11-20,erwähnt,
UAKUG/NIM_005,21,,Datum,1957-11-22,erwähnt,
UAKUG/NIM_005,21,,werk,Pulcinella,erwähnt,
UAKUG/NIM_005,21,,person,Strawinsky,erwähnt,
UAKUG/NIM_005,21,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,21,,institution,Wiener Konzerthausgesellschaft,erwähnt,
UAKUG/NIM_005,21,,ort,Wien,erwähnt,
UAKUG/NIM_005,21,,,Vertrag,erwähnt,
UAKUG/NIM_005,21,,Datum,1957-11-27,erwähnt,
UAKUG/NIM_005,21,,werk,Hymnus,erwähnt,
UAKUG/NIM_005,21,,person,von Einem,erwähnt,
UAKUG/NIM_005,21,,institution,Österreichischer Rundfunk,erwähnt,
UAKUG/NIM_005,21,,ort,Wien,erwähnt,
UAKUG/NIM_005,21,,,Bestätigung,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-01-02,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-01-26,erwähnt,
UAKUG/NIM_005,21,,werk,Rosenkavalier,erwähnt,
UAKUG/NIM_005,21,,rolle,Dorabella,erwähnt,
UAKUG/NIM_005,21,,werk,Cosi Fan Tutte,erwähnt,
UAKUG/NIM_005,21,,institution,Gran Teatro del Liceu,erwähnt,
UAKUG/NIM_005,21,,ort,Barcelona,erwähnt,
UAKUG/NIM_005,21,,,Kontrakt,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-02-12,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-02-13,erwähnt,
UAKUG/NIM_005,21,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,21,,werk,Tristan,erwähnt,
UAKUG/NIM_005,21,,institution,Deutsche Oper Berlin,erwähnt,
UAKUG/NIM_005,21,,ort,Berlin,erwähnt,
UAKUG/NIM_005,21,,,Bestätigung,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-02-25,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-03-05,erwähnt,
UAKUG/NIM_005,21,,werk,Carmen,erwähnt,
UAKUG/NIM_005,21,,ereignis,Aufnahmen,erwähnt,
UAKUG/NIM_005,21,,institution,Westdeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,21,,ort,Köln,erwähnt,
UAKUG/NIM_005,21,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-03-07,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-03-08,erwähnt,
UAKUG/NIM_005,21,,rolle,Acuzena,erwähnt,
UAKUG/NIM_005,21,,werk,Troubadour,erwähnt,
UAKUG/NIM_005,21,,institution,Opernhaus Köln,erwähnt,
UAKUG/NIM_005,21,,ort,Köln,erwähnt,
UAKUG/NIM_005,21,,,Bestätigung,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-03-28,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-04-06,erwähnt,
UAKUG/NIM_005,21,,werk,Carmen,erwähnt,
UAKUG/NIM_005,21,,ereignis,Fernsehproduktion,erwähnt,
UAKUG/NIM_005,21,,institution,Nord- u. Westdeutscher Rundfunkverband,erwähnt,
UAKUG/NIM_005,21,,ort,Hamburg,erwähnt,
UAKUG/NIM_005,21,,,Vertrag,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-04-09,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-04-11,erwähnt,
UAKUG/NIM_005,21,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,21,,werk,Lied von der Erde,erwähnt,
UAKUG/NIM_005,21,,institution,Hessischer Rundfunk,erwähnt,
UAKUG/NIM_005,21,,ort,Frankfurt,erwähnt,
UAKUG/NIM_005,21,,,Mitteilung der Sendung,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-04-26,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-04-27,erwähnt,
UAKUG/NIM_005,21,,rolle,Waltraute,erwähnt,
UAKUG/NIM_005,21,,werk,Götterdämmerung,erwähnt,
UAKUG/NIM_005,21,,institution,Staatstheater Stuttgart,erwähnt,
UAKUG/NIM_005,21,,ort,Stuttgart,erwähnt,
UAKUG/NIM_005,21,,,Bestätigung,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-05-17,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-06-13,erwähnt,
UAKUG/NIM_005,21,,rolle,Judith,erwähnt,
UAKUG/NIM_005,21,,werk,Herzog Blaubarts Burg,erwähnt,
UAKUG/NIM_005,21,,institution,Staatstheater Basel,erwähnt,
UAKUG/NIM_005,21,,ort,Basel,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-06-01,erwähnt,
UAKUG/NIM_005,21,,ereignis,Bartok-Lieder,erwähnt,
UAKUG/NIM_005,21,,ereignis,Bartok Tage,erwähnt,
UAKUG/NIM_005,21,,ort,Basel,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-06-04,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-06-08,erwähnt,
UAKUG/NIM_005,21,,ereignis,Aufnahmen Arienplatte,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-06-21,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-06-22,erwähnt,
UAKUG/NIM_005,21,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,21,,ereignis,Kirchenkonzert,erwähnt,
UAKUG/NIM_005,21,,institution,Marktgemeinde Ottobeuern,erwähnt,
UAKUG/NIM_005,21,,ort,Ottobeuern,erwähnt,
UAKUG/NIM_005,21,,,Vertrag,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-07-12,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-08-31,erwähnt,
UAKUG/NIM_005,21,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,21,,werk,Arabella,erwähnt,
UAKUG/NIM_005,21,,rolle,Vanessa,erwähnt,
UAKUG/NIM_005,21,,institution,Salzburger Festspiele,erwähnt,
UAKUG/NIM_005,21,,ort,Salzburg,erwähnt,
UAKUG/NIM_005,21,,,Vertrag,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-08-09,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-09-09,erwähnt,
UAKUG/NIM_005,21,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,21,,institution,Münchner Festspiele,erwähnt,
UAKUG/NIM_005,21,,ort,München,erwähnt,
UAKUG/NIM_005,21,,,Gastvertrag,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-09-01,erwähnt,
UAKUG/NIM_005,21,,Datum,1959-31-08,erwähnt,
UAKUG/NIM_005,21,,rolle,Opernsängerin,erwähnt,
UAKUG/NIM_005,21,,institution,Bayerische Staatsoper,erwähnt,
UAKUG/NIM_005,21,,ort,München,erwähnt,
UAKUG/NIM_005,21,,,Dienstvertrag,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-09-03,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-09-05,erwähnt,
UAKUG/NIM_005,21,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,21,,ereignis,Extrakonzert,erwähnt,
UAKUG/NIM_005,21,,institution,Tonhallegesellschaft Zürich,erwähnt,
UAKUG/NIM_005,21,,ort,Zürich,erwähnt,
UAKUG/NIM_005,21,,,Vertrag,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-09-21,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-09-27,erwähnt,
UAKUG/NIM_005,21,,rolle,Amneris,erwähnt,
UAKUG/NIM_005,21,,werk,Aida,erwähnt,
UAKUG/NIM_005,21,,ereignis,Plattenaufnahmen,erwähnt,
UAKUG/NIM_005,21,,institution,Tono-Aktiengesellschaft,erwähnt,
UAKUG/NIM_005,21,,ort,Zürich,erwähnt,
UAKUG/NIM_005,21,,,Bestätigung,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-10-07,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-10-09,erwähnt,
UAKUG/NIM_005,21,,rolle,Fricka,erwähnt,
UAKUG/NIM_005,21,,werk,Rheingold,erwähnt,
UAKUG/NIM_005,21,,ereignis,Plattenaufnahmen,erwähnt,
UAKUG/NIM_005,21,,institution,Decca-Recordings,erwähnt,
UAKUG/NIM_005,21,,ort,Zürich,erwähnt,
UAKUG/NIM_005,21,,,Vertrag,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-11-08,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-11-16,erwähnt,
UAKUG/NIM_005,21,,rolle,Herodias,erwähnt,
UAKUG/NIM_005,21,,werk,Salome,erwähnt,
UAKUG/NIM_005,21,,ereignis,Aufnahmen,erwähnt,
UAKUG/NIM_005,21,,institution,RAI-Radio Televisione Italiana,erwähnt,
UAKUG/NIM_005,21,,ort,Roma,erwähnt,
UAKUG/NIM_005,21,,,Vertrag,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-11-18,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-11-19,erwähnt,
UAKUG/NIM_005,21,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,21,,werk,Tristan,erwähnt,
UAKUG/NIM_005,21,,institution,Staatstheater Stuttgart,erwähnt,
UAKUG/NIM_005,21,,ort,Stuttgart,erwähnt,
UAKUG/NIM_005,21,,,Bestätigung,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-11-21,erwähnt,
UAKUG/NIM_005,21,,Datum,1958-11-23,erwähnt,
UAKUG/NIM_005,21,,person,Verdi,erwähnt,
UAKUG/NIM_005,21,,werk,Requiem,erwähnt,
UAKUG/NIM_005,21,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,21,,institution,Hessisches Landestheater,erwähnt,
UAKUG/NIM_005,21,,ort,Darmstadt,erwähnt,
UAKUG/NIM_005,21,,,Abschlussschein,erwähnt,
UAKUG/NIM_005,22,,Datum,1958-11-25,erwähnt,
UAKUG/NIM_005,22,,Datum,1958-11-26,erwähnt,
UAKUG/NIM_005,22,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,22,,werk,Lied von der Erde,erwähnt,
UAKUG/NIM_005,22,,ort,Straßburg,erwähnt,
UAKUG/NIM_005,22,,Datum,1958-11-29,erwähnt,
UAKUG/NIM_005,22,,Datum,1958-11-30,erwähnt,
UAKUG/NIM_005,22,,rolle,Waltraute,erwähnt,
UAKUG/NIM_005,22,,werk,Götterdämmerung,erwähnt,
UAKUG/NIM_005,22,,institution,Staatstheater Stuttgart,erwähnt,
UAKUG/NIM_005,22,,ort,Stuttgart,erwähnt,
UAKUG/NIM_005,22,,,Bestätigung,erwähnt,
UAKUG/NIM_005,22,,Datum,1958-12-04,erwähnt,
UAKUG/NIM_005,22,,Datum,1958-12-07,erwähnt,
UAKUG/NIM_005,22,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,22,,ereignis,Aufnahme,erwähnt,
UAKUG/NIM_005,22,,institution,Bayerischer Rundfunk,erwähnt,
UAKUG/NIM_005,22,,ort,München,erwähnt,
UAKUG/NIM_005,22,,,Verpflichtungsschein,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-01-20,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-01-21,erwähnt,
UAKUG/NIM_005,22,,ereignis,Liederabend,erwähnt,
UAKUG/NIM_005,22,,institution,Internationale Stiftung Mozarteum,erwähnt,
UAKUG/NIM_005,22,,ort,Salzburg,erwähnt,
UAKUG/NIM_005,22,,,Abschlusssschein,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-01-28,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-02-30,erwähnt,
UAKUG/NIM_005,22,,ereignis,2 Liederabende,erwähnt,
UAKUG/NIM_005,22,,institution,Österreichischer Rundfunk Studio Graz,erwähnt,
UAKUG/NIM_005,22,,institution,Musikverein Steiermark,erwähnt,
UAKUG/NIM_005,22,,ort,Graz,erwähnt,
UAKUG/NIM_005,22,,,Programm,erwähnt,
UAKUG/NIM_005,22,,,Bestätigung,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-02-27,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-02-28,erwähnt,
UAKUG/NIM_005,22,,werk,Carmen,erwähnt,
UAKUG/NIM_005,22,,institution,Opernhaus Graz,erwähnt,
UAKUG/NIM_005,22,,ort,Graz,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-03-18,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-03-20,erwähnt,
UAKUG/NIM_005,22,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,22,,werk,Messias,erwähnt,
UAKUG/NIM_005,22,,institution,Hessischer Rundfunk,erwähnt,
UAKUG/NIM_005,22,,ort,Frankfurt/Main,erwähnt,
UAKUG/NIM_005,22,,,Abschlussschein,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-05-09,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-05-10,erwähnt,
UAKUG/NIM_005,22,,ereignis,Solistenkonzert,erwähnt,
UAKUG/NIM_005,22,,ort,Schaffhausern,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-05-15,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-05-31,erwähnt,
UAKUG/NIM_005,22,,rolle,Fricka,erwähnt,
UAKUG/NIM_005,22,,werk,Walküre,erwähnt,
UAKUG/NIM_005,22,,institution,Teatro di San Carlo,erwähnt,
UAKUG/NIM_005,22,,ort,Napoli,erwähnt,
UAKUG/NIM_005,22,,,Vertrag,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-06-01,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-06-26,erwähnt,
UAKUG/NIM_005,22,,rolle,Brangäne,erwähnt,
UAKUG/NIM_005,22,,werk,Tristan,erwähnt,
UAKUG/NIM_005,22,,institution,Holland Festival,erwähnt,
UAKUG/NIM_005,22,,,Vertrag,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-06-12,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-06-14,erwähnt,
UAKUG/NIM_005,22,,werk,Cäcilienmesse,erwähnt,
UAKUG/NIM_005,22,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,22,,institution,Wiener Konzerthausgesellschaft,erwähnt,
UAKUG/NIM_005,22,,ort,Wien,erwähnt,
UAKUG/NIM_005,22,,,Vertrag,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-07-03,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-07-07,erwähnt,
UAKUG/NIM_005,22,,rolle,Engel,erwähnt,
UAKUG/NIM_005,22,,werk,Paradies und Peri,erwähnt,
UAKUG/NIM_005,22,,institution,Nord- und Westdeutscher Rundfunk,erwähnt,
UAKUG/NIM_005,22,,ort,Köln,erwähnt,
UAKUG/NIM_005,22,,,Vertrag,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-07-23,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-07-26,erwähnt,
UAKUG/NIM_005,22,,rolle,Solistin,erwähnt,
UAKUG/NIM_005,22,,ereignis,Domkonzert,erwähnt,
UAKUG/NIM_005,22,,ort,Salzburg,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-07-27,erwähnt,
UAKUG/NIM_005,22,,Datum,1959-07-28,erwähnt,
UAKUG/NIM_005,22,,rolle,Altsolo,erwähnt,
UAKUG/NIM_005,22,,werk,Missa Solemnis,erwähnt,
UAKUG/NIM_005,22,,ereignis,Europäische Wochen,erwähnt,
UAKUG/NIM_005,22,,ort,Passau,erwähnt,
UAKUG/NIM_005,22,,,Abschlussschein,erwähnt,
